time,step-size,{uavCont}.controller.pitchOut,{uavCont}.controller.rollOut,{uavCont}.controller.throttleOut,{uavCont}.controller.yawOut,{uav}.uav.batteryCharge,{uav}.uav.currentYaw,{uav}.uav.posX,{uav}.uav.posY,{uav}.uav.posZ,{uav}.uav.velX,{uav}.uav.velY,{uav}.uav.velZ
0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,5.0,5.0,0.5,0.0,0.0,0.0
0.1,0.1,0.0,-0.2,0.37,0.0,6480.0,0.0,5.0,5.0,0.4407069742734344,0.0,0.0,-1.0769745290617336
0.2,0.1,0.0,-0.2,0.51,0.0,6479.230778072943,0.0,4.9985507997417615,5.0,0.3409812289410091,-0.04711472568031898,0.0,-1.1297043875339303
0.30000000000000004,0.1,0.0,0.2,0.51,0.0,6477.975722815623,0.0,4.986019958069556,5.0,0.24184442021694622,-0.2150981309143057,0.0,-0.8515728578036552
0.4,0.1,0.0,0.2,0.51,0.0,6476.797682300054,0.0,4.9594681773618,5.0,0.17076286681522418,-0.2726606269778582,0.0,-0.5680999080665848
0.5,0.1,0.0,0.2,0.51,0.0,6475.585243643736,0.0,4.936983012945178,5.0,0.1280327677403002,-0.15845997532107886,0.0,-0.28836317471227324
0.6,0.1,0.0,0.2,0.51,0.0,6474.313634136844,0.0,4.930216001019356,5.0,0.11276179756313646,0.03141174448130031,0.0,-0.01839822142497188
0.7,0.1,0.0,-0.2,0.51,0.0,6473.016984623424,0.0,4.944354844192429,5.0,0.12416171016570873,0.2550306970421959,0.0,0.24565930131706581
0.7999999999999999,0.1,0.0,-0.2,0.51,0.0,6471.825723549225,0.0,4.9763202880981865,5.0,0.16246228401266477,0.33766174931139425,0.0,0.523607495766508
0.8999999999999999,0.1,0.0,-0.2,0.51,0.0,6470.622516162885,0.0,5.00594292346333,5.0,0.22877076452542122,0.23467911819049314,0.0,0.8006442746525837
0.9999999999999999,0.1,0.0,-0.2,0.51,0.0,6469.3547280393195,0.0,5.020617632592834,5.0,0.3222101320779248,0.04986160185115407,0.0,1.0663844802046996
1.0999999999999999,0.1,0.0,-0.2,0.51,0.0,6468.059727709495,0.0,5.01473602300191,5.0,0.4417590385380276,-0.17149490546739385,0.0,1.323338579614638
1.2,0.1,0.0,0.2,0.51,0.0,6466.75287079207,0.0,4.985801988133688,5.0,0.5866654246323795,-0.4088724227535892,0.0,1.5738076238665852
1.3,0.1,0.0,0.2,0.51,0.0,6465.5580115609255,0.0,4.938120465146639,5.0,0.7570514176476424,-0.49728829526193635,0.0,1.8368940778918694
